Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Sales Per Unit,Original Unit Price,Lead Time
2023-12-01,2023-12-03,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,294.61999999999995,5,0.8,-766.012,58.92399999999999,294.62,2 days
2023-12-01,2023-12-03,Second Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Furnishings,8.752,4,0.6,-3.719599999999998,2.188,5.47,2 days
2020-02-05,2020-02-08,First Class,Corporate,United States,Chesapeake,Virginia,23320,South,Office Supplies,Labels,15.0,4,0.0,7.199999999999999,3.75,3.75,3 days
2020-02-05,2020-02-08,First Class,Corporate,United States,Chesapeake,Virginia,23320,South,Technology,Phones,161.61,1,0.0,42.018600000000006,161.61,161.61,3 days
2020-02-05,2020-02-08,First Class,Corporate,United States,Chesapeake,Virginia,23320,South,Technology,Phones,144.95,5,0.0,42.035499999999985,28.99,28.99,3 days
2023-04-10,2023-04-17,Standard Class,Consumer,United States,Pasadena,California,91104,West,Technology,Accessories,199.95000000000002,5,0.0,21.994499999999988,39.99,39.99,7 days
2023-04-10,2023-04-17,Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Art,41.86,7,0.0,14.232399999999998,5.9799999999999995,5.9799999999999995,7 days
2023-12-24,2023-12-27,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,95.94,3,0.0,9.594000000000001,31.98,31.98,3 days
2023-12-24,2023-12-27,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,304.45,5,0.0,76.11249999999998,60.89,60.89,3 days
2023-04-10,2023-04-17,Standard Class,Home Office,United States,Lubbock,Texas,79424,Central,Office Supplies,Binders,11.363999999999997,3,0.8,-17.046,3.787999999999999,18.939999999999998,7 days
2020-12-29,2021-01-02,Standard Class,Corporate,United States,Columbia,Missouri,65203,Central,Office Supplies,Art,29.68,7,0.0,11.575199999999999,4.24,4.24,4 days
2020-12-29,2021-01-02,Standard Class,Corporate,United States,Columbia,Missouri,65203,Central,Technology,Accessories,47.53,7,0.0,16.160200000000003,6.79,6.79,4 days
2023-08-02,2023-08-03,First Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Bookcases,183.37199999999999,2,0.3,-36.67439999999999,91.68599999999999,130.98,1 days
2020-11-13,2020-11-19,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Art,4.224,3,0.2,0.47519999999999984,1.4080000000000001,1.76,6 days
2020-11-13,2020-11-19,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Appliances,333.05600000000004,2,0.2,29.14240000000001,166.52800000000002,208.16000000000003,6 days
2020-11-13,2020-11-19,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Paper,24.896,4,0.2,7.779999999999998,6.224,7.78,6 days
2021-12-09,2021-12-09,Same Day,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,159.984,2,0.2,35.9964,79.992,99.99,0 days
2021-12-09,2021-12-09,Same Day,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,46.344,3,0.2,4.634400000000001,15.448,19.31,0 days
2022-09-17,2022-09-22,Standard Class,Consumer,United States,Auburn,Alabama,36830,South,Furniture,Chairs,350.98,1,0.0,84.23520000000002,350.98,350.98,5 days
2022-09-17,2022-09-22,Standard Class,Consumer,United States,Auburn,Alabama,36830,South,Office Supplies,Paper,13.08,2,0.0,6.0168,6.54,6.54,5 days
2022-09-17,2022-09-22,Standard Class,Consumer,United States,Auburn,Alabama,36830,South,Office Supplies,Storage,900.08,4,0.0,117.0104,225.02,225.02,5 days
2021-03-17,2021-03-21,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,17.568,2,0.2,6.3684,8.784,10.98,4 days
2021-03-17,2021-03-21,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Labels,14.62,2,0.0,6.8713999999999995,7.31,7.31,4 days
2021-03-17,2021-03-21,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Supplies,33.36,4,0.0,8.6736,8.34,8.34,4 days
2021-03-17,2021-03-21,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Paper,40.14,6,0.0,19.6686,6.69,6.69,4 days
2022-09-18,2022-09-20,First Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,1606.23,9,0.0,481.86899999999986,178.47,178.47,2 days
2022-09-18,2022-09-20,First Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,17.04,3,0.0,7.667999999999999,5.68,5.68,2 days
2022-09-18,2022-09-20,First Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,49.53,3,0.0,23.774400000000004,16.51,16.51,2 days
2022-09-18,2022-09-20,First Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,872.32,4,0.0,244.2496,218.08,218.08,2 days
2023-08-19,2023-08-21,Second Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Binders,239.12000000000003,5,0.2,77.71399999999997,47.824000000000005,59.78,2 days
2021-03-11,2021-03-13,First Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,141.96,2,0.0,39.7488,70.98,70.98,2 days
2022-09-07,2022-09-09,Second Class,Home Office,United States,Lancaster,California,93534,West,Office Supplies,Binders,33.024,2,0.2,11.558399999999999,16.512,20.64,2 days
2022-09-07,2022-09-09,Second Class,Home Office,United States,Lancaster,California,93534,West,Office Supplies,Binders,67.13600000000001,4,0.2,23.497599999999995,16.784000000000002,20.98,2 days
2021-11-24,2021-11-28,Standard Class,Corporate,United States,Leominster,Massachusetts,1453,East,Office Supplies,Binders,14.73,3,0.0,6.9231,4.91,4.91,4 days
2021-11-24,2021-11-28,Standard Class,Corporate,United States,Leominster,Massachusetts,1453,East,Office Supplies,Storage,104.9,5,0.0,25.176,20.98,20.98,4 days
2021-11-24,2021-11-28,Standard Class,Corporate,United States,Leominster,Massachusetts,1453,East,Office Supplies,Binders,61.04,4,0.0,30.52,15.26,15.26,4 days
2021-11-24,2021-11-28,Standard Class,Corporate,United States,Leominster,Massachusetts,1453,East,Office Supplies,Paper,10.95,3,0.0,5.1465,3.65,3.65,4 days
2022-12-08,2022-12-12,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Paper,9.392000000000001,2,0.2,3.2872,4.696000000000001,5.87,4 days
2022-12-08,2022-12-12,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Art,9.328000000000001,1,0.2,0.8162000000000007,9.328000000000001,11.66,4 days
2023-09-24,2023-09-28,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,8.26,2,0.0,3.8822,4.13,4.13,4 days
2023-09-24,2023-09-28,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Chairs,269.96999999999997,3,0.0,51.294299999999964,89.99,89.99,4 days
2021-01-21,2021-01-25,Standard Class,Home Office,United States,Bozeman,Montana,59715,West,Office Supplies,Paper,29.04,3,0.0,13.9392,9.68,9.68,4 days
2021-01-21,2021-01-25,Standard Class,Home Office,United States,Bozeman,Montana,59715,West,Office Supplies,Labels,14.62,2,0.0,6.8713999999999995,7.31,7.31,4 days
2021-06-16,2021-06-21,Standard Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Paper,11.952000000000002,3,0.2,4.3326,3.9840000000000004,4.98,5 days
2021-06-16,2021-06-21,Standard Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Binders,4.536000000000001,7,0.7,-3.3263999999999996,0.6480000000000002,2.1600000000000006,5 days
2021-06-16,2021-06-21,Standard Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Binders,9.156,2,0.7,-6.103999999999997,4.578,15.259999999999998,5 days
2021-06-16,2021-06-21,Standard Class,Home Office,United States,Peoria,Arizona,85345,West,Furniture,Furnishings,75.36,5,0.2,20.724000000000007,15.072,18.839999999999996,5 days
2021-09-30,2021-10-06,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,57.504000000000005,6,0.2,20.1264,9.584000000000001,11.98,6 days
2023-11-17,2023-11-22,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,38.864000000000004,7,0.2,7.7728,5.5520000000000005,6.94,5 days
2020-08-15,2020-08-21,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,15.552000000000003,3,0.2,5.4432,5.184000000000001,6.480000000000001,6 days
2022-07-16,2022-07-20,Standard Class,Corporate,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Appliances,162.64,2,0.0,45.539199999999994,81.32,81.32,4 days
2022-07-16,2022-07-20,Standard Class,Corporate,United States,Perth Amboy,New Jersey,8861,East,Technology,Phones,597.0,3,0.0,280.59000000000003,199.0,199.0,4 days
2022-07-16,2022-07-20,Standard Class,Corporate,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Paper,55.48,1,0.0,26.630399999999998,55.48,55.48,4 days
2021-07-09,2021-07-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,289.80000000000007,7,0.2,36.224999999999966,41.40000000000001,51.750000000000014,2 days
2021-07-09,2021-07-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,2.5020000000000002,3,0.7,-2.0016,0.8340000000000001,2.78,2 days
2021-07-09,2021-07-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,6.480000000000001,4,0.7,-4.751999999999999,1.6200000000000003,5.4,2 days
2021-07-09,2021-07-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,341.48799999999994,8,0.3,-73.17599999999999,42.68599999999999,60.98,2 days
2021-07-09,2021-07-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,11.12,5,0.2,0.8339999999999996,2.2239999999999998,2.7799999999999994,2 days
2021-07-09,2021-07-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,25.344,6,0.2,3.484799999999998,4.224,5.28,2 days
2022-11-30,2022-12-06,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,17.31,3,0.0,5.193,5.77,5.77,6 days
2023-12-21,2023-12-24,First Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Accessories,199.95000000000002,5,0.0,63.98399999999999,39.99,39.99,3 days
2023-12-21,2023-12-24,First Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,1586.6899999999998,7,0.0,412.5394,226.67,226.67,3 days
2023-12-21,2023-12-24,First Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Accessories,84.99,1,0.0,30.596399999999996,84.99,84.99,3 days
2023-12-21,2023-12-24,First Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Tables,411.8,2,0.0,70.00599999999997,205.9,205.9,3 days
2020-10-29,2020-11-02,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,11.34,3,0.0,5.2164,3.78,3.78,4 days
2020-10-29,2020-11-02,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,80.3,5,0.0,20.877999999999997,16.06,16.06,4 days
2020-10-29,2020-11-02,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,15.968000000000002,2,0.2,5.389199999999999,7.984000000000001,9.98,4 days
2020-10-29,2020-11-02,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,64.74000000000001,13,0.0,30.427800000000005,4.98,4.98,4 days
2020-10-29,2020-11-02,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,19.296,3,0.2,6.029999999999999,6.4319999999999995,8.04,4 days
2020-10-29,2020-11-02,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,405.64,4,0.0,12.16919999999999,101.41,101.41,4 days
2020-10-29,2020-11-02,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,146.352,3,0.2,-9.147000000000006,48.784,60.98,4 days
2020-10-29,2020-11-02,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,251.91,9,0.0,47.86289999999998,27.99,27.99,4 days
2020-10-29,2020-11-02,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Art,12.39,3,0.0,3.7169999999999996,4.13,4.13,4 days
2021-04-11,2021-04-17,Standard Class,Consumer,United States,Pomona,California,91767,West,Technology,Accessories,199.96,4,0.0,69.98599999999999,49.99,49.99,6 days
2021-04-11,2021-04-17,Standard Class,Consumer,United States,Pomona,California,91767,West,Furniture,Tables,710.8320000000001,3,0.2,-97.73939999999999,236.94400000000005,296.18000000000006,6 days
2022-07-20,2022-07-22,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,1.9410000000000003,1,0.7,-1.294,1.9410000000000003,6.47,2 days
2023-11-19,2023-11-24,Standard Class,Consumer,United States,Ontario,California,91761,West,Furniture,Chairs,283.92,5,0.2,-46.13700000000003,56.784000000000006,70.98,5 days
2022-11-25,2022-12-01,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,7.312000000000001,2,0.2,2.5591999999999997,3.6560000000000006,4.57,6 days
2023-11-06,2023-11-11,Second Class,Home Office,United States,Brentwood,California,94513,West,Technology,Accessories,59.97,3,0.0,13.793099999999999,19.99,19.99,5 days
2023-11-06,2023-11-11,Second Class,Home Office,United States,Brentwood,California,94513,West,Technology,Phones,761.5440000000001,7,0.2,66.63510000000002,108.79200000000002,135.99,5 days
2020-11-29,2020-12-03,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,58.199999999999996,3,0.0,28.517999999999994,19.4,19.4,4 days
2023-09-11,2023-09-14,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,39.900000000000006,5,0.0,19.950000000000003,7.980000000000001,7.980000000000001,3 days
2023-09-11,2023-09-14,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Appliances,90.86,7,0.0,26.349399999999992,12.98,12.98,3 days
2023-09-11,2023-09-14,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,94.85,5,0.0,45.52799999999999,18.97,18.97,3 days
2021-12-22,2021-12-27,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,106.232,7,0.2,37.1812,15.176,18.97,5 days
2021-12-22,2021-12-27,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,111.984,2,0.2,11.198400000000003,55.992,69.99,5 days
2021-12-22,2021-12-27,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,7.712000000000001,2,0.2,1.7352000000000005,3.8560000000000003,4.82,5 days
2023-02-22,2023-02-28,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,37.44,6,0.0,16.848,6.239999999999999,6.239999999999999,6 days
2020-11-21,2020-11-27,Standard Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Labels,23.680000000000003,2,0.2,8.879999999999999,11.840000000000002,14.8,6 days
2022-06-22,2022-06-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,122.12,4,0.0,56.175200000000004,30.53,30.53,5 days
2022-06-22,2022-06-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,18.45,5,0.0,8.6715,3.69,3.69,5 days
2022-06-22,2022-06-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,324.90000000000003,5,0.0,38.988000000000014,64.98,64.98,5 days
2022-06-22,2022-06-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,146.73,3,0.0,68.9631,48.91,48.91,5 days
2022-06-22,2022-06-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,3.96,2,0.0,1.4651999999999998,1.98,1.98,5 days
2021-10-24,2021-10-28,Standard Class,Corporate,United States,Rancho Cucamonga,California,91730,West,Office Supplies,Labels,5.76,2,0.0,2.6495999999999995,2.88,2.88,4 days
2023-07-14,2023-07-18,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,26.549999999999997,3,0.0,13.0095,8.85,8.85,4 days
2023-07-14,2023-07-18,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Tables,310.44300000000004,3,0.3,-48.78390000000003,103.48100000000001,147.83,4 days
2020-11-15,2020-11-19,Standard Class,Home Office,United States,Moorhead,Minnesota,56560,Central,Furniture,Chairs,479.90000000000003,5,0.0,81.58299999999997,95.98,95.98,4 days
2021-04-11,2021-04-13,Second Class,Consumer,United States,Farmington,New Mexico,87401,West,Office Supplies,Supplies,12.88,1,0.0,0.3864000000000001,12.88,12.88,2 days
2021-11-23,2021-11-27,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Art,13.120000000000001,5,0.2,1.4759999999999982,2.624,3.28,4 days
2022-05-14,2022-05-19,Standard Class,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,511.84,8,0.0,240.5648,63.98,63.98,5 days
2022-05-14,2022-05-19,Standard Class,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,91.96,4,0.0,25.748800000000003,22.99,22.99,5 days
